"term","type","iri","label","definition","dpvtype","subclassof","hasbroader","scopenote","created","modified","vocab","namespace"
"GD-06","class","https://w3id.org/dpv/loc#GD-06","Saint Patrick Parish, Grenada","Concept representing region Saint Patrick Parish, Grenada in country Grenada","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GD","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GD-10","class","https://w3id.org/dpv/loc#GD-10","Carriacou and Petite Martinique","Concept representing region Carriacou and Petite Martinique in country Grenada","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GD","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GE","class","https://w3id.org/dpv/loc#GE","Georgia","Concept representing Country of Georgia","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country","","2022-03-30","","loc","https://w3id.org/dpv/loc"
"GE-25","class","https://w3id.org/dpv/loc#GE-25","Kaspi Municipality","Concept representing region Kaspi Municipality in country Georgia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GE","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GE-29","class","https://w3id.org/dpv/loc#GE-29","Khelvachauri Municipality","Concept representing region Khelvachauri Municipality in country Georgia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GE","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GE-37","class","https://w3id.org/dpv/loc#GE-37","Marneuli Municipality","Concept representing region Marneuli Municipality in country Georgia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GE","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GE-44","class","https://w3id.org/dpv/loc#GE-44","Ozurgeti Municipality","Concept representing region Ozurgeti Municipality in country Georgia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GE","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GE-50","class","https://w3id.org/dpv/loc#GE-50","Senaki Municipality","Concept representing region Senaki Municipality in country Georgia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GE","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GE-AJ","class","https://w3id.org/dpv/loc#GE-AJ","Adjara","Concept representing region Adjara in country Georgia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GE","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GE-GU","class","https://w3id.org/dpv/loc#GE-GU","Guria","Concept representing region Guria in country Georgia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GE","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GE-IM","class","https://w3id.org/dpv/loc#GE-IM","Imereti","Concept representing region Imereti in country Georgia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GE","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GE-KA","class","https://w3id.org/dpv/loc#GE-KA","Kakheti","Concept representing region Kakheti in country Georgia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GE","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GE-KK","class","https://w3id.org/dpv/loc#GE-KK","Kvemo Kartli","Concept representing region Kvemo Kartli in country Georgia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GE","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GE-MM","class","https://w3id.org/dpv/loc#GE-MM","Mtskheta-Mtianeti","Concept representing region Mtskheta-Mtianeti in country Georgia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GE","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GE-RL","class","https://w3id.org/dpv/loc#GE-RL","Racha-Lechkhumi and Kvemo Svaneti","Concept representing region Racha-Lechkhumi and Kvemo Svaneti in country Georgia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GE","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GE-SJ","class","https://w3id.org/dpv/loc#GE-SJ","Samtskhe-Javakheti","Concept representing region Samtskhe-Javakheti in country Georgia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GE","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GE-SK","class","https://w3id.org/dpv/loc#GE-SK","Shida Kartli","Concept representing region Shida Kartli in country Georgia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GE","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GE-SZ","class","https://w3id.org/dpv/loc#GE-SZ","Samegrelo-Zemo Svaneti","Concept representing region Samegrelo-Zemo Svaneti in country Georgia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GE","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GE-TB","class","https://w3id.org/dpv/loc#GE-TB","Tbilisi","Concept representing region Tbilisi in country Georgia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GE","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GF","class","https://w3id.org/dpv/loc#GF","French Guiana","Concept representing Country of French Guiana","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country;https://w3id.org/dpv/loc#FR","","2022-03-30","2025-08-03","loc","https://w3id.org/dpv/loc"
"GG","class","https://w3id.org/dpv/loc#GG","Guernsey","Concept representing Country of Guernsey","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country","","2022-03-30","","loc","https://w3id.org/dpv/loc"
"GH","class","https://w3id.org/dpv/loc#GH","Ghana","Concept representing Country of Ghana","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country","","2022-03-30","","loc","https://w3id.org/dpv/loc"
"GH-AA","class","https://w3id.org/dpv/loc#GH-AA","Greater Accra Region","Concept representing region Greater Accra Region in country Ghana","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GH","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GH-AH","class","https://w3id.org/dpv/loc#GH-AH","Ashanti Region","Concept representing region Ashanti Region in country Ghana","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GH","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GH-BA","class","https://w3id.org/dpv/loc#GH-BA","Brong Ahafo Region","Concept representing region Brong Ahafo Region in country Ghana","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GH","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GH-CP","class","https://w3id.org/dpv/loc#GH-CP","Central Region (Ghana)","Concept representing region Central Region (Ghana) in country Ghana","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GH","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GH-EP","class","https://w3id.org/dpv/loc#GH-EP","Eastern Region (Ghana)","Concept representing region Eastern Region (Ghana) in country Ghana","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GH","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GH-NP","class","https://w3id.org/dpv/loc#GH-NP","Northern Region (Ghana)","Concept representing region Northern Region (Ghana) in country Ghana","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GH","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GH-SV","class","https://w3id.org/dpv/loc#GH-SV","Savannah Region","Concept representing region Savannah Region in country Ghana","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GH","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GH-TV","class","https://w3id.org/dpv/loc#GH-TV","Volta Region","Concept representing region Volta Region in country Ghana","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GH","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GH-UE","class","https://w3id.org/dpv/loc#GH-UE","Upper East Region (Ghana)","Concept representing region Upper East Region (Ghana) in country Ghana","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GH","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GH-UW","class","https://w3id.org/dpv/loc#GH-UW","Upper West Region (Ghana)","Concept representing region Upper West Region (Ghana) in country Ghana","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GH","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GH-WN","class","https://w3id.org/dpv/loc#GH-WN","Western North Region","Concept representing region Western North Region in country Ghana","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GH","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GH-WP","class","https://w3id.org/dpv/loc#GH-WP","Western Region (Ghana)","Concept representing region Western Region (Ghana) in country Ghana","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GH","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GI","class","https://w3id.org/dpv/loc#GI","Gibraltar","Concept representing Country of Gibraltar","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country","","2022-03-30","","loc","https://w3id.org/dpv/loc"
"GL","class","https://w3id.org/dpv/loc#GL","Greenland","Concept representing Country of Greenland","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country","","2022-03-30","","loc","https://w3id.org/dpv/loc"
"GL-AV","class","https://w3id.org/dpv/loc#GL-AV","Avannaata","Concept representing region Avannaata in country Greenland","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GL-KU","class","https://w3id.org/dpv/loc#GL-KU","Kujalleq","Concept representing region Kujalleq in country Greenland","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GL-QA","class","https://w3id.org/dpv/loc#GL-QA","Qaasuitsup","Concept representing region Qaasuitsup in country Greenland","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GL-QE","class","https://w3id.org/dpv/loc#GL-QE","Qeqqata","Concept representing region Qeqqata in country Greenland","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GL-QT","class","https://w3id.org/dpv/loc#GL-QT","Qeqertalik","Concept representing region Qeqertalik in country Greenland","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GL-SM","class","https://w3id.org/dpv/loc#GL-SM","Sermersooq","Concept representing region Sermersooq in country Greenland","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GM","class","https://w3id.org/dpv/loc#GM","Gambia","Concept representing Country of Gambia","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country","","2022-03-30","","loc","https://w3id.org/dpv/loc"
"GM-B","class","https://w3id.org/dpv/loc#GM-B","Banjul","Concept representing region Banjul in country Gambia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GM","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GN","class","https://w3id.org/dpv/loc#GN","Guinea","Concept representing Country of Guinea","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country","","2022-03-30","","loc","https://w3id.org/dpv/loc"
"GN-B","class","https://w3id.org/dpv/loc#GN-B","Boké Region","Concept representing region Boké Region in country Guinea","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GN-C","class","https://w3id.org/dpv/loc#GN-C","Conakry","Concept representing region Conakry in country Guinea","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GN-DB","class","https://w3id.org/dpv/loc#GN-DB","Dabola Prefecture","Concept representing region Dabola Prefecture in country Guinea","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GN-DI","class","https://w3id.org/dpv/loc#GN-DI","Dinguiraye Prefecture","Concept representing region Dinguiraye Prefecture in country Guinea","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GN-FO","class","https://w3id.org/dpv/loc#GN-FO","Forécariah","Concept representing region Forécariah in country Guinea","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GN-GA","class","https://w3id.org/dpv/loc#GN-GA","Gaoual Prefecture","Concept representing region Gaoual Prefecture in country Guinea","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GN-GU","class","https://w3id.org/dpv/loc#GN-GU","Guéckédou Prefecture","Concept representing region Guéckédou Prefecture in country Guinea","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GN-KE","class","https://w3id.org/dpv/loc#GN-KE","Kérouané Prefecture","Concept representing region Kérouané Prefecture in country Guinea","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GN-LE","class","https://w3id.org/dpv/loc#GN-LE","Lélouma Prefecture","Concept representing region Lélouma Prefecture in country Guinea","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GN-ML","class","https://w3id.org/dpv/loc#GN-ML","Préfecture de Mali","Concept representing region Préfecture de Mali in country Guinea","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GN-SI","class","https://w3id.org/dpv/loc#GN-SI","Siguiri Prefecture","Concept representing region Siguiri Prefecture in country Guinea","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GN-YO","class","https://w3id.org/dpv/loc#GN-YO","Yomou","Concept representing region Yomou in country Guinea","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GP","class","https://w3id.org/dpv/loc#GP","Guadeloupe","Concept representing Country of Guadeloupe","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country;https://w3id.org/dpv/loc#FR","","2022-03-30","2025-08-03","loc","https://w3id.org/dpv/loc"
"GQ","class","https://w3id.org/dpv/loc#GQ","Equatorial Guinea","Concept representing Country of Equatorial Guinea","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country","","2022-03-30","","loc","https://w3id.org/dpv/loc"
"GQ-AN","class","https://w3id.org/dpv/loc#GQ-AN","Annobón","Concept representing region Annobón in country Equatorial Guinea","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GQ","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GQ-BN","class","https://w3id.org/dpv/loc#GQ-BN","Bioko Norte","Concept representing region Bioko Norte in country Equatorial Guinea","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GQ","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"GQ-BS","class","https://w3id.org/dpv/loc#GQ-BS","Bioko Sur","Concept representing region Bioko Sur in country Equatorial Guinea","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#GQ","","2024-08-03","","loc","https://w3id.org/dpv/loc"
